Sales Organization,Distribution Channel,Condition Type,Condition Record No.,Material,Condition Amount,Condition Currency,Pricing Unit,Unit of Measure,Valid From,Valid To
US05,Z1,ZPR0,0000340037,300007410,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340041,300007415,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340060,300007443,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340063,300007446,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340065,300007448,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340084,300007474,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986518,300007487,30,USD,1,EA,01/01/2021,12/31/9999
US05,Z1,ZPR0,0002903448,300007536,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340134,300007554,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340138,300007558,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340152,300007574,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340205,300007646,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340208,300007649,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340209,300007650,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340210,300007651,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340211,300007652,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340215,300007657,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340234,300007685,65,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340237,300007697,65,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340243,300007704,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340249,300007720,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340254,300007728,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340263,300007744,80,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903451,300007746,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903452,300007747,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903453,300007750,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340278,300007759,80,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340298,300007781,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340321,300007815,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903149,300007828,50,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903150,300007846,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340348,300007851,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340355,300007861,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340364,300007871,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903284,300007876,41,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340371,300007878,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340372,300007879,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340373,300007880,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903456,300007913,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903457,300007915,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903458,300007917,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340400,300007927,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340402,300007929,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340405,300007932,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340406,300007933,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340415,300007945,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340422,300007960,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706812,300007980,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340451,300008015,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340490,300008079,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340491,300008080,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340492,300008081,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340493,300008082,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345125,300008098,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340499,300008102,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340509,300008113,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340513,300008130,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340514,300008131,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340515,300008132,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340516,300008133,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340517,300008134,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340518,300008135,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340519,300008136,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340520,300008137,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340543,300008197,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340587,300008269,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0005575330,300008290,22,USD,1,CS,04/02/2024,01/01/9999
US05,Z1,ZPR0,0000340609,300008301,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340610,300008302,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340618,300008313,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340619,300008314,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0007585720,300008317,30,USD,1,CS,10/19/2024,01/01/9999
US05,Z1,ZPR0,0001706816,300008429,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345216,300008430,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340741,300008487,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340742,300008488,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340790,300008568,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340796,300008574,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340797,300008575,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340817,300008614,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340819,300008616,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340863,300008714,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903472,300008729,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903473,300008730,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000340882,300008746,75,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340887,300008757,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340888,300008758,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706819,300008759,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340889,300008760,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345324,300008780,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340901,300008781,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340928,300008845,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001237318,300008850,30,USD,1,CS,01/27/2023,12/31/9999
US05,Z1,ZPR0,0001237319,300008851,30,USD,1,CS,01/27/2023,12/31/9999
US05,Z1,ZPR0,0001242107,300008859,30,USD,1,CS,01/27/2023,12/31/9999
US05,Z1,ZPR0,0000345366,300008886,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340960,300008895,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340984,300008927,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340985,300008929,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340989,300008933,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340994,300008938,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340996,300008940,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000340999,300008945,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341000,300008946,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341001,300008947,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341005,300008951,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341008,300008956,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345381,300008973,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341029,300008982,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341030,300008983,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341035,300008989,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341036,300008990,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345385,300008998,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341040,300008999,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001242112,300009032,30,USD,1,CS,01/27/2023,12/31/9999
US05,Z1,ZPR0,0000345402,300009090,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341111,300009104,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341115,300009108,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341116,300009109,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341120,300009113,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341144,300009148,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341147,300009151,65,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341148,300009152,65,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341161,300009171,54,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341212,300009236,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341214,300009238,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341215,300009239,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341247,300009277,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341248,300009278,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341249,300009279,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341253,300009288,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341254,300009289,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341255,300009290,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000341258,300009293,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345483,300009340,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345484,300009341,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345485,300009342,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345489,300009346,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345490,300009347,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345545,300009428,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345615,300009528,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345636,300009554,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345637,300009555,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345643,300009561,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345644,300009562,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345645,300009563,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903507,300009620,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903515,300009628,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000345740,300009663,75,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345762,300009686,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345763,300009687,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345764,300009688,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345781,300009708,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903517,300009709,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000345783,300009710,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345785,300009712,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903518,300009713,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000345787,300009714,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345790,300009717,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345791,300009718,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368767,300009734,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345808,300009735,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368775,300009744,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345868,300009795,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345921,300009871,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345961,300009919,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345962,300009920,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345985,300009958,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000345999,300009973,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346000,300009974,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346013,300009989,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346019,300009997,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346094,300010091,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346095,300010092,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346113,300010110,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346114,300010111,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346116,300010113,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346119,300010116,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346120,300010117,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346128,300010127,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346129,300010128,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346131,300010130,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903163,300010159,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903164,300010161,35,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000346153,300010163,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346155,300010165,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346157,300010167,110,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346159,300010169,110,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346184,300010201,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346217,300010254,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336090,300010347,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346279,300010349,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346300,300010380,54,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346301,300010384,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346302,300010387,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346303,300010388,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346315,300010405,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346317,300010407,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336093,300010409,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336094,300010411,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336095,300010413,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346328,300010425,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346335,300010439,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346337,300010441,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336106,300010491,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336107,300010492,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336109,300010496,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336110,300010497,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001735864,300010563,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336126,300010588,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331019,300010596,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331020,300010597,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331021,300010598,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331022,300010599,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331044,300010624,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331045,300010625,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331046,300010626,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331054,300010639,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331055,300010640,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001157407,300010706,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331143,300010750,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331144,300010751,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331150,300010757,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331152,300010759,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331162,300010774,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331163,300010775,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001735865,300010776,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331169,300010781,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331171,300010784,23,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331173,300010786,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331177,300010790,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331205,300010818,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001242125,300010855,60,USD,1,CS,01/27/2023,12/31/9999
US05,Z1,ZPR0,0000331239,300010860,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331240,300010861,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001887162,300010862,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000331250,300010881,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346435,300011008,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346442,300011018,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346451,300011029,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331331,300011066,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331332,300011067,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331333,300011068,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346489,300011087,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346490,300011089,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346507,300011116,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0006975348,300011166,40,USD,1,CS,07/27/2024,01/01/9999
US05,Z1,ZPR0,0000336135,300011170,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331347,300011171,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346543,300011179,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331349,300011180,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336136,300011192,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331352,300011193,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346560,300011215,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346568,300011244,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346574,300011252,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346590,300011289,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346609,300011319,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346610,300011320,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346620,300011336,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346622,300011338,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331456,300011701,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368919,300011714,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903175,300011715,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000368934,300011738,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346783,300011754,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346798,300011773,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346805,300011789,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346856,300011889,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346878,300011929,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346923,300011995,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346926,300011998,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346980,300012113,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346983,300012135,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903178,300012150,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000347017,300012178,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000347031,300012235,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000347034,300012238,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706849,300012301,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000391535,300012323,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391540,300012334,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002673205,300012393,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699346,300012394,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699348,300012410,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001438306,300012471,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001454867,300012500,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391580,300012501,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391581,300012502,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001460775,300012511,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699349,300012530,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699351,300012540,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699352,300012550,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706857,300012564,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706859,300016280,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0003963267,300016375,65,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003963268,300016392,65,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003963269,300016410,65,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706874,300019528,54,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903179,300019567,50,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903181,300019572,50,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0001769083,300019608,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001741547,300019610,30,USD,1,CS,01/01/2023,01/01/9999
